transaction_id,timestamp,amount_kes,hour_of_day,is_fraud,transaction_type,day_of_week,day_of_month,user_id,user_avg_amount,amount_deviation,time_diff,is_night,is_large_tx,is_weekend
TXN0008315,2024-07-05 11:00:00,1899.41,11,0,paybill,4,5,USER00760,2572.6889851259507,0.7382975598610926,,0,0,0
TXN0001383,2024-12-24 11:00:00,304.5,11,0,send_money,1,24,USER01724,978.7041031795986,0.31112570082289953,5338800.0,0,0,0
TXN0003051,2024-09-14 13:00:00,179.85,13,0,buy_goods,5,14,USER00524,4758.085493076396,0.03779881640666272,3016800.0,0,0,1
TXN0006556,2024-04-08 12:00:00,4535.76,12,0,withdraw,0,8,USER01299,4526.681655385287,1.0020055186792103,,0,0,0
TXN0007828,2024-04-22 14:00:00,484.2,14,0,buy_goods,0,22,USER01963,3129.205096313225,0.1547357827617231,,0,0,0
TXN0003837,2024-01-30 09:00:00,2097.5628654497546,9,0,paybill,1,30,USER00139,4757.087702988931,0.4409342430520742,,0,0,0
TXN0007410,2024-07-19 12:00:00,6626.65,12,0,buy_goods,4,19,USER01416,4194.555277001721,1.5798218314902615,4572000.0,0,0,0
TXN0006849,2024-03-21 08:00:00,1288.49,8,0,send_money,3,21,USER01269,1155.899878372113,1.114707271891591,158400.0,0,0,0
TXN0008612,2024-08-29 20:00:00,6040.438899228642,20,0,buy_goods,3,29,USER00758,3181.4101234800164,1.8986671522316179,4770000.0,0,0,0
TXN0008007,2024-01-19 11:00:00,11302.39,11,0,send_money,4,19,USER00360,2775.4859252936076,4.072220254117975,,0,0,0
TXN0005040,2024-11-30 16:00:00,1053.3709866752758,16,0,send_money,5,30,USER01899,489.54901365446784,2.1517171055292192,7704000.0,0,0,1
TXN0009204,2024-09-11 18:00:00,34151.94,18,0,send_money,2,11,USER01969,4934.5937421295885,6.920922326072032,720000.0,0,1,0
TXN0000234,2024-01-31 10:00:00,17428.91901171369,10,0,deposit,2,31,USER01839,3838.590248584493,4.540447894416635,,0,1,0
TXN0001399,2024-08-20 15:00:00,1891.38,15,0,buy_goods,1,20,USER00913,4281.209814092844,0.4417863366037269,5367600.0,0,0,0
TXN0009200,2024-12-06 18:00:00,2082.68,18,0,send_money,4,6,USER01735,3275.910114763702,0.6357561492953929,2278800.0,0,0,0
TXN0008960,2024-12-27 11:00:00,17436.69195840415,11,0,withdraw,4,27,USER00412,1795.5801487204844,9.710895930114505,5360400.0,0,1,0
TXN0003687,2024-04-19 12:00:00,2446.57,12,0,paybill,4,19,USER01534,564.201726911908,4.33633908458773,6062400.0,0,0,0
TXN0000703,2024-08-27 09:00:00,5384.952945027695,9,0,deposit,1,27,USER00332,4207.990258723016,1.2796971033535252,18982800.0,0,0,0
TXN0002772,2024-01-12 16:00:00,2443.54,16,0,withdraw,4,12,USER00413,2466.808136085921,0.9905675128334704,,0,0,0
TXN0001869,2024-07-11 15:00:00,7933.06,15,0,buy_goods,3,11,USER00828,4022.479597821366,1.9721815380484868,,0,0,0
TXN0000829,2024-06-21 13:00:00,563.81,13,0,deposit,4,21,USER01388,1143.2137379505866,0.4931798676691284,6058800.0,0,0,0
TXN0005268,2024-05-15 17:00:00,762.52,17,0,paybill,2,15,USER00309,940.4713708606465,0.8107849144862334,3128400.0,0,0,0
TXN0006986,2024-06-09 12:00:00,32926.3,12,0,buy_goods,6,9,USER01910,2526.125304193283,13.0343098758179,3096000.0,0,1,1
TXN0000435,2024-03-17 15:00:00,7296.05,15,0,send_money,6,17,USER00651,969.7113124319347,7.523940276309935,5018400.0,0,0,1
TXN0009778,2024-11-18 00:00:00,19588.85,0,1,send_money,0,18,USER01917,442.9902564143157,165.99973116869623,5.646608595994684,1,1,0
TXN0007461,2024-09-02 12:00:00,3851.16,12,0,paybill,0,2,USER00076,4776.083464514917,0.8063426924200837,612000.0,0,0,0
TXN0007998,2024-12-07 18:00:00,5075.5,18,0,send_money,5,7,USER01025,1949.237491974511,2.603838691230329,352800.0,0,0,1
TXN0008516,2024-06-16 19:00:00,3624.23,19,0,send_money,6,16,USER00291,1111.2103166614597,3.261515795577476,2343600.0,0,0,1
TXN0009220,2024-05-20 09:00:00,721.57,9,0,send_money,0,20,USER01517,3254.781735571517,0.22169535736112805,500400.0,0,0,0
TXN0008706,2024-12-19 15:00:00,402.61,15,0,buy_goods,3,19,USER01877,2378.74579643872,0.16925305789410436,5547600.0,0,0,0
TXN0000547,2024-04-08 15:00:00,2729.27,15,0,send_money,0,8,USER00634,3713.1287084413107,0.7350324252955097,2959200.0,0,0,0
TXN0002902,2024-06-02 07:00:00,28565.73,7,0,buy_goods,6,2,USER00194,1387.968833912569,20.580959242057027,406800.0,0,1,1
TXN0006638,2024-10-25 09:00:00,4193.582859571503,9,0,paybill,4,25,USER01017,2626.4560100568306,1.5966697494700333,860400.0,0,0,0
TXN0001033,2024-05-08 09:00:00,5360.76,9,0,buy_goods,2,8,USER01180,322.2384754115018,16.636002243848303,6649200.0,0,0,0
TXN0005911,2024-04-25 18:00:00,1127.8194107557815,18,0,buy_goods,3,25,USER01570,3555.693722820248,0.31718688353766195,8848800.0,0,0,0
TXN0002620,2024-02-15 16:00:00,6314.66,16,0,send_money,3,15,USER00348,4935.475063941115,1.279443198109802,2080800.0,0,0,0
TXN0002027,2024-01-01 20:00:00,2570.72,20,0,withdraw,0,1,USER01895,388.75140524407516,6.6127606622694755,,0,0,0
TXN0001713,2024-01-11 13:00:00,528.02,13,0,paybill,3,11,USER01511,343.6840650465614,1.536352870850923,,0,0,0
TXN0000886,2024-06-10 14:00:00,1072.67,14,0,deposit,0,10,USER00351,4476.818222303483,0.23960544001004203,8132400.0,0,0,0
TXN0008526,2024-01-12 12:00:00,1793.61,12,0,buy_goods,4,12,USER00246,2053.81921610679,0.8733047124760857,,0,0,0
TXN0005022,2024-09-16 19:00:00,618.75,19,0,send_money,0,16,USER00371,4317.662577085065,0.14330670564297077,2376000.0,0,0,0
TXN0007209,2024-04-29 16:00:00,9974.604545510178,16,0,paybill,0,29,USER00527,2007.6292423065775,4.968349900129116,,0,0,0
TXN0004213,2024-02-26 10:00:00,566.3118974455462,10,0,paybill,0,26,USER00626,2270.8035167341695,0.24938833028583915,,0,0,0
TXN0004856,2024-12-04 09:00:00,5250.8,9,0,paybill,2,4,USER00396,2938.2024768451492,1.7870790190191275,6804000.0,0,0,0
TXN0002597,2024-04-29 13:00:00,3394.5122217819207,13,0,deposit,0,29,USER00395,795.0530984583575,4.269541529193494,9817200.0,0,0,0
TXN0006199,2024-03-20 08:00:00,11495.93,8,0,buy_goods,2,20,USER01647,4154.387929369184,2.767177787786799,3452400.0,0,0,0
TXN0005592,2024-02-02 08:00:00,1391.95,8,0,send_money,4,2,USER00768,4068.9199924429854,0.3420932342206786,,0,0,0
TXN0008184,2024-08-11 11:00:00,855.93,11,0,buy_goods,6,11,USER01998,721.9569769136127,1.185569261563377,6390000.0,0,0,1
TXN0000551,2024-12-12 17:00:00,558.96,17,0,paybill,3,12,USER00636,3763.5991742085935,0.14851740956647905,1933200.0,0,0,0
TXN0007785,2024-12-15 13:00:00,166.19,13,0,send_money,6,15,USER00869,2836.596081535736,0.05858782682588511,180000.0,0,0,1
TXN0007369,2024-12-09 18:00:00,245.57,18,0,paybill,0,9,USER00935,2283.4338676411658,0.1075441699801356,86400.0,0,0,0
TXN0004440,2024-03-05 17:00:00,1510.43,17,0,send_money,1,5,USER00409,3410.345629250686,0.4428964580730395,118800.0,0,0,0
TXN0007714,2024-09-15 08:00:00,7251.08,8,0,buy_goods,6,15,USER01032,1155.8056337289195,6.273615379954667,4028400.0,0,0,1
TXN0004284,2024-06-28 13:00:00,7059.163636082612,13,0,paybill,4,28,USER00082,1763.4801923114135,4.002973022810132,5889600.0,0,0,0
TXN0003819,2024-06-07 13:00:00,2706.98,13,0,send_money,4,7,USER00549,1061.3665758198385,2.550466598129896,2070000.0,0,0,0
TXN0000549,2024-12-06 16:00:00,3904.36,16,0,send_money,4,6,USER01772,2247.941693759186,1.7368599954524713,13212000.0,0,0,0
TXN0004126,2024-09-26 15:00:00,24197.55411772768,15,0,send_money,3,26,USER01725,883.3025913200652,27.39441087970236,1202400.0,0,1,0
TXN0005222,2024-10-14 10:00:00,2127.33,10,0,send_money,0,14,USER00799,727.4537488793774,2.9243508652984382,13114800.0,0,0,0
TXN0004794,2024-01-24 11:00:00,5165.14,11,0,buy_goods,2,24,USER01104,4593.787754557026,1.1243749768099742,1983600.0,0,0,0
TXN0005112,2024-12-03 14:00:00,1503.32,14,0,send_money,1,3,USER01669,4692.185000215371,0.3203880494760965,4154400.0,0,0,0
TXN0003700,2024-03-02 14:00:00,643.08,14,0,buy_goods,5,2,USER01903,298.7683568492804,2.1524367800583866,,0,0,1
TXN0004150,2024-01-30 09:00:00,2510.759431103285,9,0,paybill,1,30,USER01061,1173.6476368695492,2.1392787342887614,,0,0,0
TXN0003130,2024-07-18 16:00:00,1930.69,16,0,buy_goods,3,18,USER01439,1153.8113590849305,1.6733151262535668,2599200.0,0,0,0
TXN0003241,2024-10-31 12:00:00,6821.327091367923,12,0,paybill,3,31,USER01898,2930.5721776696632,2.327643435416805,6217200.0,0,0,0
TXN0001293,2024-01-12 15:00:00,6380.04,15,0,send_money,4,12,USER01359,4254.849746227661,1.4994748065208476,,0,0,0
TXN0009075,2024-07-24 15:00:00,605.64,15,0,deposit,2,24,USER00303,4629.90884823394,0.1308103506683547,,0,0,0
TXN0007838,2024-12-02 12:00:00,1629.69,12,0,buy_goods,0,2,USER01629,3709.7021532950885,0.4393048101051595,5536800.0,0,0,0
TXN0003496,2024-11-13 17:00:00,3970.57,17,0,buy_goods,2,13,USER00276,756.1468231419266,5.25105690916159,2095200.0,0,0,0
TXN0001052,2024-10-26 18:00:00,13341.481793505658,18,0,buy_goods,5,26,USER01122,4397.013944634225,3.034214119285787,712800.0,0,0,1
TXN0005849,2024-02-02 13:00:00,1024.82,13,0,buy_goods,4,2,USER00211,4598.3694728494165,0.2228659541280753,,0,0,0
TXN0007457,2024-02-03 12:00:00,22440.2,12,0,send_money,5,3,USER00512,4350.104058345215,5.158543266787112,2250000.0,0,1,1
TXN0006674,2024-11-20 09:00:00,1514.67,9,0,paybill,2,20,USER01405,3176.0322973536727,0.47690635931569414,1288800.0,0,0,0
TXN0006768,2024-05-04 17:00:00,249.01,17,0,withdraw,5,4,USER01112,2164.2407821738716,0.1150565140676639,8031600.0,0,0,1
TXN0000115,2024-08-22 17:00:00,532.38,17,0,withdraw,3,22,USER01519,4353.462696717465,0.12228886224324775,13143600.0,0,0,0
TXN0008111,2024-01-03 11:00:00,3652.58,11,0,paybill,2,3,USER00988,4889.354936518016,0.7470474218836743,,0,0,0
TXN0009273,2024-03-23 12:00:00,482.98,12,0,send_money,5,23,USER00565,2348.035961959112,0.20569531635155192,57600.0,0,0,1
TXN0009918,2024-09-16 22:00:00,70000.0,22,1,send_money,0,16,USER01643,2496.870029997038,155.1363012092804,49.3254576864623,1,1,0
TXN0006827,2024-09-17 10:00:00,173.8,10,0,paybill,1,17,USER01144,2032.5894897161097,0.08550669029793838,4827600.0,0,0,0
TXN0007045,2024-12-30 12:00:00,18052.31714829547,12,0,send_money,0,30,USER01163,3023.8405526704623,5.969996378397935,3556800.0,0,1,0
TXN0009383,2024-05-27 12:00:00,1105.0669411718914,12,0,paybill,0,27,USER01597,2231.1748765017437,0.4952847725251032,10980000.0,0,0,0
TXN0001832,2024-07-17 14:00:00,595.03,14,0,paybill,2,17,USER01161,2880.9128443187237,0.20654217331614982,17107200.0,0,0,0
TXN0002710,2024-11-23 16:00:00,2688.49,16,0,send_money,5,23,USER00323,4136.062396170473,0.6500119539998328,1494000.0,0,0,1
TXN0006461,2024-02-05 15:00:00,867.73,15,0,send_money,0,5,USER00962,1319.6714707172434,0.6575348632250021,252000.0,0,0,0
TXN0008525,2024-04-10 07:00:00,2192.57,7,0,deposit,2,10,USER00889,3952.416218747915,0.5547416766482615,1249200.0,0,0,0
TXN0003601,2024-09-07 14:00:00,350.45,14,0,send_money,5,7,USER00689,3409.8745932004135,0.10277504067123987,4683600.0,0,0,1
TXN0008569,2024-02-14 11:00:00,800.76,11,0,paybill,2,14,USER01176,2663.2311454078044,0.3006723623598148,,0,0,0
TXN0004190,2024-01-20 16:00:00,7931.88,16,0,withdraw,5,20,USER01549,2974.490435532384,2.666634898283116,,0,0,1
TXN0000119,2024-05-06 13:00:00,6113.56,13,0,buy_goods,0,6,USER00706,3145.088946841485,1.9438432754468387,9568800.0,0,0,0
TXN0000286,2024-02-20 13:00:00,5831.26,13,0,paybill,1,20,USER01884,1527.4083659875475,3.8177478465163395,,0,0,0
TXN0002784,2024-10-04 17:00:00,4574.52,17,0,buy_goods,4,4,USER01032,1155.8056337289195,3.9578626946482767,1674000.0,0,0,0
TXN0009052,2024-12-11 08:00:00,629.56,8,0,paybill,2,11,USER00046,2233.5519007922103,0.28186495231057923,6624000.0,0,0,0
TXN0004559,2024-07-07 20:00:00,1469.75,20,0,withdraw,6,7,USER01542,1058.3359879255327,1.3887366741453144,7794000.0,0,0,1
TXN0002423,2024-05-23 13:00:00,2232.35,13,0,paybill,3,23,USER00747,2186.027951349741,1.0211900532294922,5346000.0,0,0,0
TXN0002102,2024-07-07 10:00:00,2160.85,10,0,send_money,6,7,USER00810,4344.2982451700955,0.49739909141882466,4557600.0,0,0,1
TXN0008320,2024-08-26 09:00:00,15037.13644301818,9,0,send_money,0,26,USER01259,4465.809372188408,3.367169350457393,7398000.0,0,1,0
TXN0009816,2024-12-23 02:00:00,13870.9,2,1,send_money,0,23,USER00986,4920.789184156297,25.92380394188873,14.192089851531977,1,0,0
TXN0003972,2024-01-31 11:00:00,11408.146839412926,11,0,buy_goods,2,31,USER00748,4900.21760258761,2.3280898451098864,1803600.0,0,0,0
TXN0002934,2024-10-27 15:00:00,6430.68769513018,15,0,send_money,6,27,USER01555,3214.6711555766387,2.000418513717824,608400.0,0,0,1
TXN0002881,2024-08-06 17:00:00,62.01,17,0,withdraw,1,6,USER00768,4068.9199924429854,0.015239916271435238,1400400.0,0,0,0
TXN0008350,2024-05-21 17:00:00,407.66,17,0,withdraw,1,21,USER00990,4042.703695236272,0.10083845632326877,5439600.0,0,0,0
TXN0002945,2024-03-01 09:00:00,1586.0,9,0,buy_goods,4,1,USER00384,3933.8248415596695,0.40316995897844504,,0,0,0
TXN0002374,2024-04-07 15:00:00,1254.87,15,0,send_money,6,7,USER01269,1155.899878372113,1.0856217077964134,1494000.0,0,0,1
TXN0000762,2024-02-28 11:00:00,7372.561815835989,11,0,paybill,2,28,USER00100,1348.7604876855214,5.466175709586018,,0,0,0
TXN0000888,2024-10-01 09:00:00,366.94,9,0,paybill,1,1,USER01989,892.9754745675713,0.4109183403695302,2919600.0,0,0,0
TXN0007159,2024-06-14 14:00:00,7261.04,14,0,deposit,4,14,USER00684,3951.1647646693737,1.8376960801348892,3636000.0,0,0,0
TXN0001097,2024-05-16 10:00:00,10446.9,10,0,withdraw,3,16,USER01213,548.0467320736684,19.062060566389306,676800.0,0,0,0
TXN0000995,2024-05-15 09:00:00,13061.88,9,0,withdraw,2,15,USER00528,1470.889018423427,8.880262097544504,,0,0,0
TXN0005908,2024-06-27 10:00:00,2481.015215501341,10,0,withdraw,3,27,USER01963,3129.205096313225,0.7928579748334266,5688000.0,0,0,0
TXN0001334,2024-10-03 19:00:00,7336.82,19,0,withdraw,3,3,USER00436,951.7713582538861,7.708595069996732,172800.0,0,0,0
TXN0003507,2024-09-10 13:00:00,1578.8,13,0,buy_goods,1,10,USER00227,2489.756513513046,0.6341182326187847,2199600.0,0,0,0
TXN0009023,2024-02-28 11:00:00,910.1378433892243,11,0,send_money,2,28,USER00430,1429.4017342526968,0.6367264160799777,3261600.0,0,0,0
TXN0009878,2024-11-12 00:00:00,70000.0,0,1,send_money,1,12,USER00171,2608.541909425862,49.29895458834167,32.88923591495378,1,1,0
TXN0009233,2024-08-04 13:00:00,4713.59,13,0,withdraw,6,4,USER01103,3243.763948394974,1.4531236165727477,10540800.0,0,0,1
TXN0005869,2024-01-06 14:00:00,5136.22,14,0,buy_goods,5,6,USER00889,3952.416218747915,1.2995139468451786,,0,0,1
TXN0008260,2024-10-12 09:00:00,9495.43,9,0,withdraw,5,12,USER01148,771.7448137935252,12.303846854927405,10609200.0,0,0,1
TXN0000097,2024-04-22 12:00:00,380.8,12,0,paybill,0,22,USER01877,2378.74579643872,0.16008436066186865,2581200.0,0,0,0
TXN0002835,2024-11-10 18:00:00,2007.5,18,0,buy_goods,6,10,USER01754,3130.527967586807,0.6412656333964963,28800.0,0,0,1
TXN0002083,2024-04-12 18:00:00,3948.77,18,0,buy_goods,4,12,USER01487,628.290518478598,6.284942847079604,2498400.0,0,0,0
TXN0008611,2024-11-21 18:00:00,363.56,18,0,paybill,3,21,USER00517,2816.754757767398,0.12907051953935922,878400.0,0,0,0
TXN0004867,2024-09-18 09:00:00,1853.08,9,0,paybill,2,18,USER01414,2042.2955250090927,0.9073515450178297,12668400.0,0,0,0
TXN0003242,2024-11-11 13:00:00,1637.59,13,0,send_money,0,11,USER01878,4677.960655680816,0.35006493652556603,504000.0,0,0,0
TXN0004363,2024-11-03 13:00:00,3260.15,13,0,withdraw,6,3,USER01984,1326.4137933281438,2.457867986897107,781200.0,0,0,1
TXN0003373,2024-06-27 15:00:00,1082.9394321259279,15,0,deposit,3,27,USER01823,4543.841689860063,0.2383312417205449,8218800.0,0,0,0
TXN0000835,2024-04-18 12:00:00,7714.16,12,0,buy_goods,3,18,USER00185,3130.8921366395825,2.463885583832244,3196800.0,0,0,0
TXN0006793,2024-12-23 11:00:00,129.58,11,0,paybill,0,23,USER00477,3619.7947631572792,0.03579760966529963,86400.0,0,0,0
TXN0005930,2024-05-11 08:00:00,274.71,8,0,buy_goods,5,11,USER01208,2307.6330246729985,0.11904405815951935,1620000.0,0,0,1
TXN0009315,2024-10-21 09:00:00,1644.39,9,0,buy_goods,0,21,USER01408,4807.409535326118,0.3420532384263473,6440400.0,0,0,0
TXN0005503,2024-10-16 13:00:00,679.29,13,0,deposit,2,16,USER00171,2608.541909425862,0.2604098471814513,3524400.0,0,0,0
TXN0006486,2024-09-25 19:00:00,8405.992655348045,19,0,paybill,2,25,USER01783,2292.9499773962675,3.6660165892032985,11077200.0,0,0,0
TXN0008437,2024-06-29 07:00:00,6656.122679170389,7,0,send_money,5,29,USER00669,2551.9127370163524,2.6082877296786413,9378000.0,0,0,1
TXN0001885,2024-06-07 13:00:00,4425.9,13,0,paybill,4,7,USER01268,3196.875335160487,1.384445602655261,277200.0,0,0,0
TXN0000546,2024-03-06 09:00:00,496.08,9,0,deposit,2,6,USER00461,248.8098772145065,1.9938115220896735,694800.0,0,0,0
TXN0004597,2024-09-19 10:00:00,4254.07,10,0,buy_goods,3,19,USER01805,2655.295441986867,1.6021079736486212,15300000.0,0,0,0
TXN0008471,2024-07-09 11:00:00,147.79,11,0,buy_goods,1,9,USER00624,826.6878562871584,0.17877364337218912,1796400.0,0,0,0
TXN0000081,2024-12-25 14:00:00,7249.639890032553,14,0,buy_goods,2,25,USER00358,3270.054129791537,2.2169785582401693,1569600.0,0,0,0
TXN0002769,2024-08-24 15:00:00,6205.94,15,0,send_money,5,24,USER01598,4623.549604476827,1.342245791845944,1216800.0,0,0,1
TXN0008316,2024-01-27 17:00:00,455.1861017954734,17,0,send_money,5,27,USER00257,3956.759587016533,0.11504012103467015,1490400.0,0,0,1
TXN0002728,2024-04-21 11:00:00,90.98,11,0,send_money,6,21,USER01004,2182.4097925820342,0.04168786279700501,,0,0,1
TXN0003377,2024-04-15 10:00:00,741.6,10,0,paybill,0,15,USER01936,1377.154674432286,0.538501603173743,1018800.0,0,0,0
TXN0006934,2024-05-16 18:00:00,2196.24,18,0,paybill,3,16,USER01162,517.5725173998462,4.243347407689565,,0,0,0
TXN0005922,2024-02-24 10:00:00,4290.97,10,0,buy_goods,5,24,USER01027,3501.5577347433104,1.2254460229011643,,0,0,1
TXN0009772,2024-10-18 01:00:00,15000.0,1,1,send_money,4,18,USER00874,3635.5556326411847,24.158202293046948,42.60753911513197,1,0,0
TXN0006276,2024-08-11 11:00:00,7707.8,11,0,send_money,6,11,USER00974,2672.9964153241385,2.8835803728772755,1540800.0,0,0,1
TXN0004220,2024-07-21 11:00:00,1214.64,11,0,buy_goods,6,21,USER00795,3013.7884896296414,0.40302761928368264,6112800.0,0,0,1
TXN0005186,2024-12-29 15:00:00,534.5951501457714,15,0,send_money,6,29,USER01298,4482.758526429209,0.1192558436939964,4075200.0,0,0,1
TXN0009308,2024-03-10 10:00:00,567.49,10,0,send_money,6,10,USER00730,4884.489664879494,0.11618204539982391,,0,0,1
TXN0009181,2024-01-29 12:00:00,4015.8011165481967,12,0,paybill,0,29,USER00214,1940.2177330713644,2.069768278115459,,0,0,0
TXN0007493,2024-04-16 14:00:00,1855.58,14,0,paybill,1,16,USER01848,323.9807342924131,5.7274393307758285,8917200.0,0,0,0
TXN0000916,2024-03-05 11:00:00,120.67,11,0,withdraw,1,5,USER01106,2123.734548262437,0.05681971887622577,,0,0,0
TXN0002461,2024-10-30 17:00:00,512.955891520063,17,0,paybill,2,30,USER00250,4674.674421634742,0.10973082727345991,4842000.0,0,0,0
TXN0007177,2024-12-22 16:00:00,4755.6,16,0,send_money,6,22,USER01999,583.0446656641856,8.156493455921726,7171200.0,0,0,1
TXN0006430,2024-10-12 15:00:00,302.03,15,0,buy_goods,5,12,USER01357,972.5949647964626,0.3105403697655442,4136400.0,0,0,1
TXN0006652,2024-09-06 11:00:00,4778.18,11,0,send_money,4,6,USER01016,2905.268166417803,1.6446605704875423,14778000.0,0,0,0
TXN0005932,2024-10-21 11:00:00,1894.48,11,0,withdraw,0,21,USER00010,336.73863851398323,5.625965610481408,3787200.0,0,0,0
TXN0002508,2024-08-02 17:00:00,15121.85,17,0,buy_goods,4,2,USER01814,1065.4243199242947,14.193265272069729,2786400.0,0,1,0
TXN0003522,2024-05-20 11:00:00,1033.31,11,0,buy_goods,0,20,USER01673,4778.71180257771,0.21623191409923836,2516400.0,0,0,0
TXN0003274,2024-10-21 17:00:00,4122.41,17,0,send_money,0,21,USER00027,2169.761387720674,1.8999370268684592,5191200.0,0,0,0
TXN0001674,2024-04-14 16:00:00,9602.22,16,0,send_money,6,14,USER01505,4389.2216861465695,2.1876817091073106,25200.0,0,0,1
TXN0005686,2024-11-02 13:00:00,171.39,13,0,send_money,5,2,USER00316,3766.622694329843,0.04550230110863113,864000.0,0,0,1
TXN0002145,2024-02-08 16:00:00,5836.04,16,0,withdraw,3,8,USER00317,1225.0319419755226,4.76399006428243,1911600.0,0,0,0
TXN0001860,2024-12-23 16:00:00,5678.9,16,0,buy_goods,0,23,USER01969,4934.5937421295885,1.1508343537008572,338400.0,0,0,0
TXN0000780,2024-12-22 15:00:00,1361.25,15,0,withdraw,6,22,USER01862,3701.2768013498876,0.3677784918716537,9583200.0,0,0,1
TXN0002782,2024-12-24 20:00:00,3242.47,20,0,deposit,1,24,USER01381,3902.388634906464,0.8308936662526227,1198800.0,0,0,0
TXN0009301,2024-01-27 13:00:00,2016.5523557210197,13,0,send_money,5,27,USER01315,1783.0280455871723,1.130970632072669,,0,0,1
TXN0000157,2024-02-27 16:00:00,4677.302315926688,16,0,buy_goods,1,27,USER01233,1764.2374619719833,2.651175035529863,,0,0,0
TXN0000638,2024-05-12 11:00:00,10348.62,11,0,send_money,6,12,USER01611,4791.328391440243,2.1598644790217087,3103200.0,0,0,1
TXN0004153,2024-07-02 12:00:00,4208.06,12,0,buy_goods,1,2,USER00761,4296.194957454219,0.9794853449792129,1224000.0,0,0,0
TXN0007976,2024-01-13 18:00:00,647.07,18,0,withdraw,5,13,USER01966,978.5503220183125,0.6612536784673306,,0,0,1
TXN0001945,2024-11-24 13:00:00,3044.57,13,0,buy_goods,6,24,USER01332,604.8846211038822,5.033307003976762,18226800.0,0,0,1
TXN0000016,2024-04-21 11:00:00,779.34,11,0,send_money,6,21,USER00558,670.3551568667122,1.1625777649607274,9320400.0,0,0,1
TXN0009392,2024-12-12 10:00:00,3820.36,10,0,paybill,3,12,USER00091,2772.735070460089,1.3778308792286005,13572000.0,0,0,0
TXN0003870,2024-05-19 12:00:00,848.71,12,0,send_money,6,19,USER01647,4154.387929369184,0.20429242873543368,4658400.0,0,0,1
TXN0000163,2024-05-14 13:00:00,7322.55,13,0,paybill,1,14,USER01624,4190.3750143021825,1.7474688959836246,3790800.0,0,0,0
TXN0005076,2024-04-23 14:00:00,27692.37,14,0,paybill,1,23,USER00765,1995.4907596120363,13.877473431840874,1652400.0,0,1,0
TXN0007131,2024-01-17 13:00:00,292.74,13,0,buy_goods,2,17,USER00317,1225.0319419755226,0.23896519753429357,,0,0,0
TXN0008206,2024-03-10 09:00:00,1950.07,9,0,withdraw,6,10,USER00548,1537.5618211579035,1.2682872149696367,,0,0,1
TXN0000158,2024-05-30 10:00:00,7245.694826636891,10,0,buy_goods,3,30,USER01794,4582.243530357974,1.5812548544469966,4827600.0,0,0,0
TXN0005715,2024-02-05 11:00:00,1008.38,11,0,buy_goods,0,5,USER01710,4903.866460390238,0.20562957987231886,57600.0,0,0,0
TXN0008040,2024-12-13 19:00:00,579.2,19,0,buy_goods,4,13,USER01124,1322.5112377821156,0.4379546906318414,12916800.0,0,0,0
TXN0005981,2024-04-07 07:00:00,377.87,7,0,withdraw,6,7,USER00780,2791.7126414048344,0.1353541888214719,,0,0,1
TXN0004570,2024-10-31 13:00:00,1257.322952224258,13,0,paybill,3,31,USER00932,1501.5857165793782,0.8373301226442454,13899600.0,0,0,0
TXN0008168,2024-06-15 12:00:00,1740.07,12,0,buy_goods,5,15,USER00201,522.2718058151376,3.3317325971371927,7178400.0,0,0,1
TXN0004837,2024-01-25 12:00:00,880.159267585558,12,0,send_money,3,25,USER00253,2486.9705687232445,0.3539081960416654,,0,0,0
TXN0001136,2024-04-07 17:00:00,8163.57,17,0,withdraw,6,7,USER00586,770.7718696480754,10.591421822033258,,0,0,1
TXN0007152,2024-03-31 19:00:00,29462.748999675186,19,0,buy_goods,6,31,USER00461,248.8098772145065,118.414708168014,2196000.0,0,1,1
TXN0007426,2024-09-30 09:00:00,1813.869841264701,9,0,buy_goods,0,30,USER01302,2238.830542872017,0.8101863033089732,4546800.0,0,0,0
TXN0003846,2024-06-07 19:00:00,7495.13,19,0,paybill,4,7,USER01454,476.80232704077116,15.719575125645507,10832400.0,0,0,0
TXN0006303,2024-05-28 16:00:00,2866.3424471667076,16,0,send_money,1,28,USER01206,577.3910342454748,4.964300235303095,3715200.0,0,0,0
TXN0006346,2024-07-19 11:00:00,684.38,11,0,withdraw,4,19,USER00423,2443.473337191632,0.2800849060160327,15555600.0,0,0,0
TXN0006247,2024-07-06 16:00:00,8840.14,16,0,buy_goods,5,6,USER01854,4525.558362565223,1.9533810619092624,4068000.0,0,0,1
TXN0003701,2024-08-04 15:00:00,2032.43,15,0,send_money,6,4,USER01313,2517.1527173702652,0.8074321378971921,1825200.0,0,0,1
TXN0001106,2024-11-18 12:00:00,1925.52,12,0,send_money,0,18,USER00298,4554.709798357432,0.4227536078576074,19274400.0,0,0,0
TXN0005070,2024-12-02 13:00:00,314.58,13,0,paybill,0,2,USER00893,1081.7347587071058,0.290810660809298,16761600.0,0,0,0
TXN0006732,2024-02-06 18:00:00,2579.52,18,0,send_money,1,6,USER01290,1686.753104064474,1.5292813119977524,,0,0,0
TXN0005237,2024-01-28 15:00:00,9062.923830792948,15,0,buy_goods,6,28,USER00838,884.2625263911809,10.249132537347492,774000.0,0,0,1
TXN0002910,2024-10-12 10:00:00,424.04,10,0,send_money,5,12,USER00475,4148.492374499729,0.10221544641289969,1389600.0,0,0,1
